,ht_l10_abs_h,ht_l10_abs_a,ht_l10_hits_h,ht_l10_hits_a,ht_l10_doubles_h,ht_l10_doubles_a,ht_l10_triples_h,ht_l10_triples_a,ht_l10_hrs_h,ht_l10_hrs_a,ht_l10_rbis_h,ht_l10_rbis_a,ht_l10_sac_hits_h,ht_l10_sac_hits_a,ht_l10_sac_flies_h,ht_l10_sac_flies_a,ht_l10_hbp_h,ht_l10_hbp_a,ht_l10_bb_h,ht_l10_bb_a,ht_l10_bbi_h,ht_l10_bbi_a,ht_l10_ko_h,ht_l10_ko_a,ht_l10_sb_h,ht_l10_sb_a,ht_l10_cs_h,ht_l10_cs_a,ht_l10_hit_into_dp_h,ht_l10_hit_into_dp_a,ht_l10_catcher_i_h,ht_l10_catcher_i_a,ht_l10_lob_h,ht_l10_lob_a,ht_l10_pitchers_h,ht_l10_pitchers_a,ht_l10_ers_h,ht_l10_ers_a,ht_l10_wp_h,ht_l10_wp_a,ht_l10_balks_h,ht_l10_balks_a,ht_l10_assists_h,ht_l10_assists_a,ht_l10_errors_h,ht_l10_errors_a,ht_l10_passed_balls_h,ht_l10_passed_balls_a,ht_l10_dp_h,ht_l10_dp_a,ht_l10_tp_h,ht_l10_tp_a,ht,ht_wins,ht_losses,at,at_wins,at_losses,home_team_won
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,0,BOS,0,0,True
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEX,0,0,HOU,0,0,False
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,0,0,NYA,0,0,False
13,0,33,0,9,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,2,0,0,0,7,0,5,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,ARI,1,0,COL,0,1,True
14,0,31,0,6,0,2,0,0,0,1,0,5,0,0,0,0,0,1,0,6,0,0,0,11,0,1,0,0,0,2,0,0,0,6,0,6,0,7,0,0,0,0,0,11,0,1,0,1,0,0,0,0,ATL,1,0,PHI,0,1,False
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,0,0,WAS,0,0,False
16,0,34,0,8,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,1,0,0,0,8,0,5,0,0,0,1,0,0,0,11,0,0,0,0,0,2,0,0,LAN,0,1,SFN,1,0,False
17,0,35,0,9,0,4,0,0,0,3,0,8,0,0,0,0,0,3,0,5,0,2,0,10,0,1,0,0,0,1,0,1,0,9,0,6,0,3,0,0,0,0,0,11,0,2,0,0,0,2,0,0,MIA,0,1,CHN,1,0,True
18,0,42,0,10,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,9,0,1,0,1,0,3,0,0,0,7,0,6,0,1,0,0,0,0,0,12,0,1,0,0,0,2,0,0,SDN,0,1,MIL,1,0,False
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,0,0,PIT,0,0,False
20,0,46,0,13,0,2,0,1,0,3,0,5,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,7,0,6,0,0,0,0,0,9,0,0,0,0,0,1,0,0,OAK,1,0,ANA,0,1,False
21,0,33,0,8,0,4,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,6,0,0,0,1,0,0,0,0,TBA,1,0,BOS,0,1,False
22,0,30,0,6,0,2,0,0,0,2,0,4,0,0,0,1,0,0,0,6,0,0,0,13,0,0,0,0,0,2,0,0,0,6,0,4,0,1,0,1,0,0,0,5,0,0,0,0,0,1,0,0,TEX,0,1,HOU,1,0,True
23,0,38,0,11,0,4,0,0,0,3,0,6,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,2,0,0,0,7,0,4,0,1,0,0,0,0,0,8,0,1,0,0,0,0,0,0,TOR,0,1,NYA,1,0,False
24,0,69,0,19,0,1,0,0,0,5,0,10,0,1,0,0,0,0,0,7,0,0,0,23,0,1,0,0,0,4,0,0,0,13,0,10,0,17,0,2,0,0,0,13,0,0,0,0,0,0,0,0,ARI,2,0,COL,0,2,False
